customer_id,tenure_months,contract_type,service_type,monthly_charges,total_charges,payment_method,location_type,num_services,data_usage_gb,support_calls,autopay_enabled,late_payment_count,referral_count,churn
CUST010633,4,Two Year,Premium,8403.31,35231.07,M-Pesa,Rural,2,,4,No,1,3,0
CUST010634,8,Two Year,Premium,9178.81,76843.06,M-Pesa,Urban,1,88.3,3,No,3,3,0
CUST010635,8,Month-to-Month,Standard,,47422.49,M-Pesa,Urban,1,27.59,3,No,1,1,1
CUST010636,57,Month-to-Month,Premium,10271.92,621338.73,M-Pesa,Urban,0,71.82,4,No,0,0,0
CUST010637,10,One Year,Basic,2043.73,19003.09,,Suburban,2,21.08,4,Yes,3,1,0
CUST010638,25,Monthly,Standard,4971.96,135772.47,M-Pesa,Suburban,4,72.26,5,Yes,0,1,0
CUST010639,25,Month-to-Month,Basic,2726.08,57931.64,M-Pesa,Urban,0,21.21,2,Yes,2,1,0
CUST010640,5,Month-to-Month,Standard,4398.97,25073.44,M-Pesa,Rural,2,27.99,1,Yes,0,0,0
CUST010641,15,Month-to-Month,Premium,10075.17,148115.93,Debit Card,Suburban,1,143.85,4,No,0,0,0
CUST010642,40,One Year,Premium,8311.23,315892.99,Bank Transfer,Suburban,1,114.5,3,No,0,1,0
CUST010643,11,Month-to-Month,Standard,21125.76,241061.68,Debit Card,Suburban,1,,1,no,2,0,1
CUST010644,52,Month-to-Month,Standard,3573.98,206982.92,M-Pesa,Suburban,3,137.47,5,Yes,1,0,0
CUST010645,4,One Year,Premium,11261.38,43053.21,M-Pesa,Urban,0,162.61,5,No,3,2,1
CUST010646,1,Month-to-Month,Basic,1572.52,1369.69,M-Pesa,Suburban,0,25.78,1,No,1,1,0
CUST010647,39,Two Year,Standard,24575.77,916426.83,M-Pesa,Rural,0,75.79,4,Yes,0,2,0
CUST010648,33,Month to Month,Basic,2000.27,56208.24,Debit Card,Urban,1,8.52,0,Yes,0,0,0
CUST010649,72,One Year,Premium,,660171.24,M-Pesa,Urban,1,71.4,3,Yes,1,2,0
CUST010650,20,Month-to-Month,Basic,2580.05,44665.95,M-Pesa,Urban,1,32.8,0,Yes,1,0,0
CUST010651,49,Month-to-Month,Basic,1620.68,76734.99,Credit Card,Suburban,0,72.32,3,Yes,2,0,0
CUST010652,31,Month-to-Month,Standard,3630.4,97678.24,Credit Card,Suburban,1,36.2,4,Yes,1,0,1
CUST010653,33,Month-to-Month,Basic,22574.2,853098.76,M-Pesa,Rural,1,42.29,3,No,0,0,0
CUST010654,15,Two Year,Basic,2568.25,41781.89,Bank Transfer,Suburban,1,39.04,5,Yes,2,1,0
CUST010655,8,One Year,Standard,,46799.52,M-Pesa,Urban,2,104.99,4,Yes,1,0,1
CUST010656,49,Month-to-Month,Premium,10382.69,553077.7,M-Pesa,Rural,3,100.6,4,Yes,0,2,0
CUST010657,10,Month-to-Month,Basic,2626.52,25614.03,M-Pesa,Urban,3,22.54,4,No,0,1,0
CUST010658,13,Month-to-Month,Premium,8895.19,120739.94,Credit Card,Suburban,0,118.88,1,No,0,0,0
CUST010659,10,Month-to-Month,Premium,9950.92,109107.36,M-Pesa,Urban,1,77.92,2,Yes,1,1,1
CUST010660,14,Month-to-Month,Standard,5916.18,87408.5,Bank Transfer,Rural,1,46.98,7,Yes,0,0,0
CUST010661,11,Two Year,Standard,4016.35,38673.0,Debit Card,Suburban,1,118.85,2,No,0,0,0
CUST010662,0,Month-to-Month,Basic,2134.23,176.02,M-Pesa,Urban,2,42.61,1,No,1,0,1
CUST010663,38,One Year,Standard,5721.47,221975.37,M-Pesa,Suburban,1,61.13,5,Yes,2,0,0
CUST010664,10,One Year,Basic,2298.95,20895.86,Debit Card,Rural,1,38.8,4,Yes,2,2,1
CUST010665,16,One Year,Basic,2522.49,46221.15,Bank Transfer,Urban,4,62.56,1,Yes,4,0,0
CUST010666,2,Month-to-Month,Standard,4378.61,7486.44,Bank Transfer,Suburban,1,60.16,4,Yes,1,2,0
CUST010667,0,12 Months,Standard,3597.03,196.35,Bank transfer,Urban,2,43.86,3,1,0,0,0
CUST010668,5,Two Year,Standard,3587.44,15475.0,M-Pesa,Rural,2,46.7,4,Yes,1,2,0
CUST010669,21,Month-to-Month,Standard,6328.34,137315.54,Credit Card,Rural,2,117.54,4,Yes,0,0,1
CUST010670,1,Month-to-Month,Premium,11722.7,11441.51,M-pesa,Urban,1,93.0,3,Yes,4,0,0
CUST010671,43,Two Year,Basic,1816.92,81240.86,M-Pesa,Suburban,0,35.63,2,No,0,0,0
CUST010672,4,One Year,Basic,1721.2,7425.85,Bank Transfer,Suburban,1,22.22,1,No,2,2,0
CUST010673,4,month-to-month,Standard,3554.42,12226.64,CreditCard,Rural,0,129.47,3,Yes,2,1,1
CUST010674,3,One Year,Basic,1846.89,5576.0,Credit Card,Suburban,2,30.18,5,Yes,2,1,0
CUST010675,0,Month-to-Month,Standard,4503.05,142.28,M-Pesa,Urban,2,58.84,3,No,2,0,0
CUST010676,26,MTM,Standard,4223.73,100519.27,Credit Card,Suburban,0,56.12,6,Yes,0,1,0
CUST010677,37,Month-to-Month,Standard,,190374.85,Bank Transfer,Urban,1,47.61,3,No,2,0,1
CUST010678,17,Month-to-Month,Standard,5748.29,105664.64,Bank Transfer,Urban,0,103.47,4,NO,1,3,0
CUST010679,3,One Year,Standard,3743.04,12042.48,Cash,Suburban,4,120.51,0,No,0,1,0
CUST010680,6,One Year,Standard,5591.96,32446.14,M-Pesa,Suburban,1,159.64,2,Yes,0,0,0
CUST010681,11,Two Year,Basic,,27575.39,Bank Transfer,Urban,0,20.62,0,No,1,2,0
CUST010682,55,Month-to-Month,Basic,1698.25,94633.86,BankTransfer,Suburban,2,38.47,3,No,0,1,0
CUST010683,5,One year,Standard,5718.61,28381.67,M-Pesa,Suburban,2,30.92,5,Yes,1,0,0
CUST010684,23,Month-to-Month,Basic,1629.07,41086.41,Credit Card,Urban,0,9.75,2,No,2,0,0
CUST010685,10,Month-to-Month,Standard,4031.45,35454.28,M-Pesa,Urban,1,111.85,2,N,2,1,1
CUST010686,6,Two Year,Basic,1723.84,9486.32,Bank Transfer,Rural,1,5.79,1,No,2,0,0
CUST010687,10,Month-to-Month,Basic,2908.55,28598.05,Bank Transfer,Rural,0,40.15,3,Yes,0,0,1
CUST010688,1,Month-to-Month,Basic,2547.23,2230.43,Bank Transfer,Urban,2,16.67,0,Yes,4,1,0
CUST010689,28,Month-to-Month,Standard,4733.86,152266.06,Bank Transfer,Suburban,1,52.14,6,Yes,1,0,0
CUST010690,5,Month-to-Month,Basic,2733.31,12902.02,M-Pesa,Rural,1,46.51,4,No,1,0,1
CUST010691,23,One Year,Basic,1823.94,47585.55,M-Pesa,Suburban,1,15.99,1,No,3,1,0
CUST010692,1,Two Year,Basic,2896.64,2874.44,M-Pesa,Urban,2,74.64,7,Yes,1,1,0
CUST010693,55,One year,Basic,,157832.35,credit card,Suburban,0,17.42,3,True,2,2,0
CUST010694,3,Two Year,Premium,9797.9,28864.49,Credit card,Urban,2,95.75,1,No,0,1,0
CUST010695,38,One Year,Premium,10973.24,456353.67,bank transfer,Suburban,2,132.23,6,No,1,0,0
CUST010696,29,Two Year,Basic,2467.17,76937.65,Debit Card,Rural,0,16.27,5,No,2,2,0
CUST010697,61,Month-to-Month,Basic,2830.66,195820.19,M-Pesa,Urban,3,41.39,2,No,1,0,0
CUST010698,11,Two Year,Standard,,1796.24,Debit Card,Suburban,0,81.64,3,Yes,2,1,0
CUST010699,23,Month-to-Month,Premium,7989.15,168706.03,M-Pesa,Urban,1,130.42,5,Yes,4,1,0
CUST010700,8,Two Year,Premium,8198.32,66411.01,M-Pesa,Suburban,2,44.06,3,No,0,0,0
CUST010701,3,MTM,Basic,1597.65,4283.75,M-Pesa,Urban,1,22.21,0,Yes,3,1,0
CUST010702,10,One Year,Standard,4160.6,39544.85,,Rural,2,65.95,1,False,0,0,0
CUST010703,3,One Year,Standard,4530.47,14770.54,Credit Card,Urban,1,30.6,0,No,1,1,1
CUST010704,72,Two Year,Premium,7144.14,439376.61,Debit Card,Urban,1,207.07,1,Yes,1,1,0
CUST010705,1,One Year,Basic,1972.44,2043.96,Bank Transfer,Rural,0,41.65,2,Yes,2,2,1
CUST010706,16,Month-to-Month,Standard,5814.64,98420.5,M-Pesa,Urban,2,87.83,1,No,2,1,0
CUST010707,17,One Year,Basic,2760.49,52556.81,M-Pesa,Urban,1,,1,No,1,0,0
CUST010708,13,Month-to-Month,Basic,1513.31,21186.67,Debit Card,Rural,3,36.28,4,1,2,1,1
CUST010709,19,Month-to-Month,Standard,3521.44,64956.81,Mpesa,Suburban,0,38.75,3,No,0,0,1
CUST010710,2,month-to-month,Basic,1719.46,3712.91,Credit Card,Suburban,1,50.93,0,No,2,1,1
CUST010711,14,Month to Month,Standard,6117.73,88872.35,M-Pesa,Urban,2,94.01,2,No,3,0,0
CUST010712,6,Month-to-Month,Standard,4907.83,30213.37,M-Pesa,Urban,2,69.05,2,Yes,2,0,0
CUST010713,50,Two Year,Premium,11914.51,519545.82,Mpesa,Suburban,2,277.09,1,No,1,0,0
CUST010714,25,Two Year,Standard,16927.35,428221.6,M-Pesa,Suburban,1,73.53,3,Yes,1,0,0
CUST010715,64,Month-to-Month,Basic,2835.19,201435.47,M-Pesa,Urban,2,22.95,2,Yes,0,2,0
CUST010716,0,Month-to-Month,Basic,1692.71,105.65,M-Pesa,Urban,0,95.58,3,No,2,0,0
CUST010717,6,Month-to-Month,Standard,4925.69,31364.24,Cash,Suburban,2,27.79,2,No,1,0,0
CUST010718,3,Month-to-Month,Standard,6480.77,21797.2,M-Pesa,Suburban,2,38.49,2,Yes,3,1,1
CUST010719,0,Month-to-Month,Standard,3947.13,455.53,Credit Card,Suburban,0,23.87,4,No,3,1,0
CUST010720,4,Month-to-Month,Standard,5222.7,18309.48,Bank Transfer,Urban,3,72.05,2,Yes,0,2,0
CUST010721,20,One Year,Standard,4532.84,78533.7,M-Pesa,Urban,3,75.04,4,No,3,0,0
CUST010722,4,One Year,Basic,2081.79,9070.86,M-Pesa,Suburban,2,32.82,2,Yes,1,0,0
CUST010723,12,Month-to-Month,Standard,6172.38,63684.93,Bank Transfer,Suburban,1,38.51,3,Yes,2,0,1
CUST010724,39,Month-to-Month,Standard,5263.71,236010.62,M-Pesa,Urban,3,45.87,4,Yes,1,2,0
CUST010725,21,One Year,Premium,10793.88,201341.58,Bank_Transfer,Rural,0,193.89,3,Yes,2,1,0
CUST010726,9,One Year,Standard,5519.7,53777.76,Bank Transfer,Urban,1,73.2,2,Yes,3,0,0
CUST010727,8,Month-to-Month,Basic,2293.52,20372.27,Bank Transfer,Suburban,2,17.14,1,Yes,0,0,0
CUST010728,10,Month-to-Month,Standard,5875.13,55339.56,Bank transfer,Rural,2,36.68,1,Yes,0,0,0
CUST010729,3,Month-to-Month,Standard,6412.2,19476.8,Mpesa,Suburban,3,199.07,1,No,0,0,0
CUST010730,18,Month-to-Month,Basic,2950.23,60311.03,credit card,Urban,2,41.14,1,No,0,0,0
CUST010731,8,Month-to-Month,Standard,5868.36,53357.27,M-Pesa,Urban,3,77.94,2,No,0,0,0
CUST010732,34,Month-to-Month,Basic,2230.99,85641.51,M-Pesa,Suburban,1,37.58,1,No,1,0,1
CUST010733,25,Month-to-Month,Standard,3989.48,93001.89,M-Pesa,Suburban,1,49.19,2,No,2,1,0
CUST010734,16,Month-to-Month,Premium,7222.35,100288.2,M-Pesa,Urban,1,110.09,2,1,0,1,0
CUST010735,8,One Year,Standard,4194.33,29556.2,Bank Transfer,,1,38.81,2,No,0,0,0
CUST010736,4,Month-to-Month,Standard,4520.77,16140.3,Bank Transfer,Urban,2,30.75,3,YES,1,2,1
CUST010737,26,One Year,Basic,1694.77,46333.59,M-Pesa,Suburban,1,38.85,5,Yes,1,0,0
CUST010738,11,Month-to-Month,Basic,,22042.18,M-Pesa,Rural,0,36.73,0,0,2,1,0
CUST010739,4,Month to Month,Standard,3750.64,12978.67,M-Pesa,Suburban,2,38.16,1,Yes,0,0,1
CUST010740,3,Two Year,Standard,5071.03,16994.87,M-Pesa,Urban,5,22.24,3,Yes,1,1,0
CUST010741,3,One Year,Standard,3878.95,12500.22,Credit Card,Suburban,1,95.19,4,Yes,2,0,0
CUST010742,27,Month-to-Month,Premium,10713.84,291902.03,Bank Transfer,Suburban,1,35.17,0,1,0,2,0
CUST010743,4,One Year,Basic,1998.97,9171.2,Credit Card,Urban,1,35.65,4,Yes,2,2,0
CUST010744,13,One Year,Standard,,66658.86,M-Pesa,Rural,0,39.03,4,Yes,1,0,0
CUST010745,10,Month-to-Month,Standard,6147.56,56274.89,mpesa,Suburban,0,70.12,2,Yes,3,1,1
CUST010746,15,Month-to-Month,Standard,3758.05,53577.06,Credit Card,Rural,2,144.39,-1,Yes,2,0,0
CUST010747,37,Two Year,Standard,,241182.84,Credit Card,Suburban,2,28.36,2,Yes,0,0,0
CUST010748,36,Month-to-Month,Basic,2467.87,85827.02,Bank Transfer,Suburban,0,34.09,3,Yes,1,1,0
CUST010749,10,Month-to-Month,Premium,7266.83,79851.58,Debit Card,Urban,0,174.9,1,Yes,3,1,0
CUST010750,0,Month-to-Month,Standard,4442.01,92.21,Bank Transfer,Rural,0,129.29,1,Yes,0,0,0
CUST010751,10,One Year,Standard,6158.74,70209.6,,Urban,1,57.71,2,Yes,3,1,0
CUST010752,16,Two Year,Standard,5288.7,92698.26,BankTransfer,Rural,3,109.21,1,No,1,1,0
CUST010753,14,One year,Basic,1930.83,27908.41,Bank Transfer,Suburban,0,7.94,3,No,3,1,1
CUST010754,18,One Year,Standard,6321.48,117665.08,Bank Transfer,Urban,1,14.75,2,Yes,1,0,1
CUST010755,-1,Two Year,Standard,5861.76,15931.33,M-Pesa,,1,57.96,3,No,0,1,0
CUST010756,18,One Year,Standard,5706.62,95422.29,Cash,Suburban,1,157.42,5,No,2,0,1
CUST010757,3,One Year,Standard,6165.28,21255.01,Cash,Suburban,1,96.82,2,No,2,0,0
CUST010758,24,Two Year,Premium,10848.9,241728.11,,Urban,3,,3,no,1,1,0
CUST010759,7,Month-to-Month,Standard,4360.22,30218.18,Bank Transfer,Urban,2,126.54,4,No,2,0,0
CUST010760,22,1-Year,Premium,,210718.92,credit card,Rural,3,81.65,3,Yes,2,0,0
CUST010761,0,One Year,Basic,2763.43,87.97,mpesa,Suburban,1,17.68,2,No,1,1,0
CUST010762,9,24 Months,Standard,4042.54,34587.37,M-pesa,Urban,1,56.9,2,No,0,2,0
CUST010763,21,Two Year,Basic,1744.53,38645.96,Bank Transfer,Urban,5,44.3,4,No,0,1,0
CUST010764,4,One Year,Basic,1738.46,7915.16,M-Pesa,Suburban,3,21.93,1,True,0,0,0
CUST010765,28,Two Year,Basic,1791.38,46432.73,Debit Card,,0,46.19,2,No,0,0,0
CUST010766,17,Month-to-Month,Basic,1654.85,27040.94,Debit Card,Urban,1,12.16,2,Yes,2,1,0
CUST010767,15,month-to-month,Basic,2756.44,39388.99,Credit Card,Suburban,2,10.54,1,Yes,0,0,1
CUST010768,7,Month-to-Month,Standard,5954.95,39188.07,Debit Card,Rural,0,123.47,1,No,1,0,0
CUST010769,11,Month-to-Month,Basic,1727.05,518.12,Bank Transfer,Suburban,0,4.36,2,Yes,3,1,0
CUST010770,16,month-to-month,Standard,5616.61,93371.7,M-Pesa,Suburban,0,54.93,3,Yes,0,0,0
CUST010771,11,Month-to-Month,Basic,2440.46,27232.55,MPESA,Rural,1,2.18,1,Yes,1,2,0
CUST010772,21,Month-to-Month,Basic,1914.29,40304.64,Debit Card,Suburban,0,38.64,2,Yes,0,0,0
CUST010773,10,Two Year,Standard,4182.11,45592.32,Credit Card,Urban,0,68.97,2,No,2,0,0
CUST010774,4,Month-to-Month,Standard,4251.76,15203.59,M-Pesa,Urban,1,90.13,2,Yes,1,0,0
CUST010775,4,Two Year,Basic,2595.95,9354.93,Credit Card,Suburban,1,26.98,5,Yes,1,0,1
CUST010776,0,Two Year,Premium,8596.59,180.13,M-Pesa,Suburban,0,101.69,1,No,1,1,0
CUST010777,6,Month-to-Month,Basic,1916.94,10996.92,M-Pesa,Suburban,0,52.09,3,No,0,2,0
CUST010778,24,Month to Month,Standard,3567.44,77239.71,M-Pesa,Urban,3,112.69,0,Yes,2,0,0
CUST010779,28,One Year,Basic,2862.35,84729.46,M-Pesa,Urban,1,14.39,1,Yes,0,2,0
CUST010780,4,One Year,Premium,10763.52,43003.39,Credit Card,Urban,1,256.3,4,No,0,3,0
CUST010781,57,Month-to-Month,Standard,4918.35,255303.11,Credit Card,Urban,1,61.35,4,No,1,5,0
CUST010782,12,Month-to-Month,Premium,11714.63,130639.95,Bank Transfer,Suburban,0,239.3,2,No,1,1,0
CUST010783,44,Month-to-Month,Basic,1940.3,91085.94,M-Pesa,Rural,1,15.94,5,No,2,0,0
CUST010784,22,Month-to-Month,Basic,2512.06,52404.84,Bank Transfer,Urban,2,5.23,1,Yes,0,1,0
CUST010785,23,Month-to-Month,Standard,4415.45,92553.06,debit card,Rural,1,133.38,1,Yes,2,1,0
CUST010786,1,Month-to-Month,Standard,4443.72,5064.42,,Urban,4,26.5,1,yes,2,2,0
CUST010787,4,One Year,Basic,,9700.37,M-Pesa,Rural,2,,1,Yes,3,0,0
CUST010788,0,Two Year,Basic,,492.16,Bank Transfer,Urban,1,22.61,4,Yes,1,1,0
CUST010789,22,12 Months,Standard,4382.32,102695.51,Bank transfer,Urban,2,50.5,1,No,1,0,0
CUST010790,7,24 Months,Basic,1622.08,11101.53,Bank Transfer,Urban,3,19.4,1,Yes,2,1,0
CUST010791,27,One Year,Standard,4572.75,132832.71,Debit Card,Rural,1,160.14,5,No,1,1,1
CUST010792,7,One Year,Standard,5780.17,41101.85,M-Pesa,Urban,0,171.49,1,No,0,1,0
CUST010793,30,Month-to-Month,Standard,3801.63,98317.6,Bank Transfer,Rural,0,46.81,3,No,2,2,0
CUST010794,2,Month-to-Month,Basic,2508.15,5293.43,Bank Transfer,Urban,3,10.85,3,0,0,1,0
CUST010795,3,One Year,Standard,6169.29,20205.58,M-Pesa,Urban,1,70.24,3,Yes,2,0,0
CUST010796,7,Two Year,Basic,1768.84,12577.55,M-Pesa,Rural,1,21.59,4,Yes,2,0,1
CUST010797,9,Month-to-Month,Basic,2793.31,23688.38,Debit Card,Urban,0,23.38,3,Yes,0,1,1
CUST010798,7,Month-to-Month,Standard,3654.09,21860.95,Bank Transfer,Suburban,3,93.63,0,No,0,0,0
CUST010799,25,One Year,Premium,10334.4,289881.18,M-Pesa,Rural,1,51.41,2,No,1,2,0
CUST010800,1,Month-to-Month,Basic,2686.56,2853.38,Cash,Urban,1,41.74,3,Yes,1,1,1
CUST010801,7,Month-to-Month,Basic,2167.15,13098.41,M-Pesa,Suburban,3,33.02,3,Yes,1,1,1
CUST010802,32,One Year,Standard,4111.19,145000.22,Bank Transfer,Urban,0,45.93,2,Yes,2,0,0
CUST010803,1,Monthly,Standard,,5432.93,Bank Transfer,Suburban,1,33.56,1,Yes,0,0,1
CUST010804,51,One Year,Standard,3559.91,193073.62,M-pesa,Suburban,4,74.97,2,Yes,0,1,0
CUST010805,72,Two Year,Premium,9775.36,744802.48,M-Pesa,Urban,0,245.76,4,No,1,1,0
CUST010806,1,Month-to-Month,Premium,8864.25,9970.9,Credit Card,Urban,2,354.99,3,No,1,0,0
CUST010807,6,Month-to-Month,Standard,4883.17,26358.25,M-Pesa,Urban,2,72.12,2,Yes,0,0,0
CUST010808,8,Month-to-Month,Standard,,41702.53,Bank Transfer,Suburban,4,22.77,3,No,0,0,0
CUST010809,26,Month-to-Month,Premium,9673.74,254890.46,Credit Card,Rural,2,242.59,1,Yes,1,1,1
CUST010810,16,One year,Basic,1805.44,24857.06,M-Pesa,Urban,3,9.53,5,Yes,1,0,0
CUST010811,18,Month-to-Month,Standard,5539.11,103840.87,Credit Card,Urban,1,64.88,5,Yes,1,1,0
CUST010812,25,Month-to-Month,Standard,3557.44,82373.42,Bank Transfer,Urban,1,70.43,2,Yes,1,0,0
CUST010813,2,Month-to-Month,Basic,1531.78,2909.6,M-Pesa,Suburban,3,,1,N,2,2,1
CUST010814,32,Month-to-Month,Premium,9392.44,277236.53,Bank Transfer,Suburban,2,40.76,1,Yes,2,2,0
CUST010815,22,Month-to-Month,Standard,5125.71,97742.62,M-Pesa,Urban,2,85.03,3,No,1,1,0
CUST010816,15,One Year,Standard,4324.67,58382.27,M-Pesa,Urban,2,150.16,2,No,0,2,0
CUST010817,39,Month-to-Month,Premium,9758.38,347159.21,Bank Transfer,Rural,0,97.35,3,Yes,0,0,0
CUST010818,21,Month-to-Month,Standard,5048.33,108474.18,Cash,Rural,1,65.42,1,No,1,0,0
CUST010819,4,Month-to-Month,Premium,8746.1,31153.16,BankTransfer,Urban,1,261.9,-1,Yes,0,1,0
CUST010820,10,Two Year,Basic,2477.66,27903.78,M-Pesa,Rural,1,,1,No,0,0,0
CUST010821,12,Month-to-Month,Basic,2936.91,32407.09,Bank Transfer,Rural,2,93.44,1,No,1,0,1
CUST010822,1,One Year,Basic,2236.2,2338.0,,Suburban,4,22.93,4,Yes,0,1,1
CUST010823,55,One Year,Standard,5858.15,289100.36,M-Pesa,Suburban,2,114.19,1,No,1,0,0
CUST010824,2,One Year,Basic,1871.39,4074.18,Bank Transfer,Suburban,1,27.86,3,No,2,1,1
CUST010825,21,Month-to-Month,Basic,2642.93,48366.94,Bank Transfer,Rural,4,57.04,1,Yes,4,0,0
CUST010826,12,Two Year,Premium,10244.53,131696.87,M-Pesa,Urban,1,56.01,4,No,0,2,0
CUST010827,0,One Year,Premium,10198.49,232.46,Credit Card,Urban,2,81.03,3,Yes,0,0,0
CUST010828,46,One Year,Standard,6179.11,281298.65,Bank Transfer,Suburban,0,34.04,3,Yes,0,1,0
CUST010829,34,Month-to-Month,Premium,8166.75,266533.82,Bank Transfer,Urban,2,140.56,2,True,0,0,1
CUST010830,13,One Year,Premium,,111571.39,Bank Transfer,Urban,2,174.18,1,Y,1,2,0
CUST010831,4,12 Months,Standard,22802.17,77673.08,Credit Card,Urban,2,52.72,2,No,2,0,0
CUST010832,2,Month-to-Month,Standard,5678.36,9742.3,Bank Transfer,Urban,3,213.83,2,Yes,0,1,0
CUST010833,8,Month-to-Month,Premium,11219.34,97669.34,Bank Transfer,Rural,1,155.32,4,Yes,1,1,0
CUST010834,5,One Year,Standard,4717.5,21560.05,M-Pesa,Urban,1,41.13,4,Yes,0,0,0
CUST010835,12,Month-to-Month,Basic,2035.24,25209.04,debit card,Suburban,3,19.91,2,No,0,0,0
CUST010836,61,One Year,Standard,5475.96,349398.03,M-Pesa,Urban,2,90.37,1,No,1,0,0
CUST010837,15,Month-to-Month,Standard,3726.77,59221.81,M-Pesa,Suburban,0,41.32,4,YES,1,1,0
CUST010838,39,Month-to-Month,Premium,8469.21,339944.73,Debit Card,Rural,0,202.51,0,No,1,0,1
CUST010839,18,One Year,Standard,,85973.61,M-Pesa,Rural,2,30.38,3,Yes,0,0,0
CUST010840,11,Month-to-Month,Premium,9592.95,108102.64,Debit Card,Suburban,1,,2,Yes,1,0,0
CUST010841,34,Two Year,Standard,4929.71,189140.18,Bank Transfer,Urban,1,37.59,8,No,1,4,0
CUST010842,11,Two Year,Basic,1813.02,20927.94,M-Pesa,Urban,1,17.2,1,Yes,4,1,0
CUST010843,36,One Year,Standard,5122.36,176269.23,Credit Card,Urban,1,63.02,4,No,3,1,0
CUST010844,6,One Year,Basic,2888.8,16587.35,M-Pesa,Urban,2,,2,No,1,1,0
CUST010845,2,Two Year,Standard,3581.26,6259.2,Bank Transfer,Suburban,3,70.12,3,No,0,1,1
CUST010846,34,month-to-month,Premium,10401.53,405828.39,CREDIT_CARD,Suburban,1,71.82,1,Yes,4,3,0
CUST010847,15,One Year,Standard,5374.13,90062.01,Bank Transfer,Rural,2,73.63,1,No,2,0,0
CUST010848,39,Month-to-Month,Premium,11622.13,391130.23,Credit Card,Urban,2,110.3,2,No,1,0,0
CUST010849,50,Month-to-Month,Basic,2468.02,136794.02,cash,Urban,2,7.25,1,No,1,0,0
CUST010850,0,One Year,Standard,5374.53,177.67,Bank Transfer,Suburban,2,178.97,3,Yes,0,1,0
CUST010851,12,One Year,Basic,2654.71,29362.61,M-pesa,Rural,1,32.62,-1,Yes,1,0,0
CUST010852,8,Month-to-Month,Standard,4303.42,36294.53,Credit Card,Urban,1,69.11,4,No,4,2,0
CUST010853,17,Month-to-Month,Standard,5287.2,96090.01,Mpesa,Rural,3,95.12,3,No,1,1,1
CUST010854,28,One Year,Standard,5058.26,141875.68,Bank Transfer,Suburban,4,45.15,4,Yes,1,1,1
CUST010855,5,Month-to-Month,Basic,2157.71,12302.43,Bank transfer,Urban,1,7.52,1,Yes,0,0,0
CUST010856,14,One Year,Standard,3738.46,52175.4,Credit Card,Suburban,0,94.04,0,No,1,0,0
CUST010857,22,One Year,Standard,,89331.55,Bank Transfer,Urban,2,76.86,0,No,1,1,1
CUST010858,2,Monthly,Standard,,7401.5,M-Pesa,Suburban,1,10.35,3,No,1,1,1
CUST010859,30,Month-to-Month,Standard,24044.28,800811.62,CreditCard,Urban,0,127.86,4,Yes,5,0,0
CUST010860,16,One Year,Standard,6261.97,97044.77,Credit Card,Suburban,3,48.17,1,Yes,3,1,0
CUST010861,53,month-to-month,Premium,8153.94,468788.94,M-Pesa,Suburban,1,472.04,3,Yes,2,1,0
CUST010862,7,Month-to-Month,Premium,7373.12,55852.07,MPESA,Suburban,1,122.4,2,No,1,0,0
CUST010863,2,Month-to-Month,Standard,6499.87,11219.69,Cash,Suburban,2,39.84,4,No,1,2,1
CUST010864,12,Month-to-Month,Standard,5573.62,73335.78,M-Pesa,Rural,2,147.82,7,No,2,2,1
CUST010865,1,Month-to-Month,Standard,6159.41,5769.79,M-Pesa,Urban,2,12.45,1,Yes,1,1,0
CUST010866,62,Month-to-Month,Basic,1715.82,117270.91,bank transfer,Suburban,2,18.35,4,No,0,1,0
CUST010867,0,One Year,Basic,2701.15,499.28,M-Pesa,Rural,0,22.56,0,No,0,2,1
CUST010868,25,1 Year,Basic,2719.99,69868.09,Bank Transfer,Suburban,2,19.66,2,Yes,2,1,0
CUST010869,13,One Year,Basic,1727.23,19768.78,M-Pesa,Urban,2,30.13,2,Yes,1,0,0
CUST010870,8,month-to-month,Standard,3984.21,30719.45,M-Pesa,Urban,3,49.28,3,No,0,2,1
CUST010871,1,Month-to-Month,Standard,4386.35,5006.01,CASH,Suburban,1,18.65,2,No,0,2,0
CUST010872,17,1 Year,Basic,1825.18,34992.45,mpesa,Urban,2,30.75,3,Yes,1,0,0
CUST010873,15,One Year,Premium,11877.05,204569.18,M-Pesa,Rural,3,156.97,3,No,1,0,0
CUST010874,5,One Year,Premium,8814.72,44208.67,Credit Card,Urban,3,137.06,2,Yes,0,1,1
CUST010875,43,One Year,Premium,10806.53,509049.66,Bank Transfer,Suburban,2,167.58,3,No,1,0,0
CUST010876,6,One Year,Standard,5915.15,35012.31,M-Pesa,Rural,3,41.46,1,No,3,1,0
CUST010877,10,Month-to-Month,Basic,2078.91,23542.02,Debit Card,Suburban,1,37.83,0,No,2,0,1
CUST010878,14,One Year,Basic,2523.88,40485.94,M-Pesa,Suburban,5,29.26,1,0,1,1,0
CUST010879,1,One Year,Basic,1661.7,1850.03,Bank_Transfer,Urban,1,72.8,3,Yes,0,1,0
CUST010880,48,Two Year,Basic,2095.44,104237.29,,Suburban,1,71.51,3,No,1,0,0
CUST010881,8,One Year,Premium,11836.55,108582.5,M-Pesa,Rural,2,,1,Yes,1,3,0
CUST010882,1,One Year,Premium,7842.65,8980.8,M-Pesa,Urban,0,219.8,2,Yes,0,1,0
